Date,price_coffee,price_oil,prediction
2014-03-05,2113.0,101.45,2038.8221
2014-03-06,2134.0,101.56,2050.5872
2014-03-07,2157.0,102.58,2061.5046
2014-03-10,2196.0,101.12,2068.8474
2014-03-11,2245.0,100.03,2073.6382
2014-03-12,2251.0,97.99,2079.5422
2014-03-13,2245.0,98.2,2091.8237
2014-03-14,2241.0,98.89,2107.8535
2014-03-17,2225.0,98.08,2123.8398
2014-03-18,2201.0,99.7,2134.1936
2014-03-19,2150.0,100.37,2136.6487
2014-03-20,2097.0,99.43,2127.2217
2014-03-21,2099.0,99.46,2104.6797
2014-03-24,2148.0,99.6,2080.4502
2014-03-25,2139.0,99.19,2064.966
2014-03-26,2145.0,100.26,2057.8682
2014-03-27,2143.0,101.28,2059.5317
2014-03-28,2154.0,101.67,2066.0312
2014-03-31,2154.0,101.58,2074.349
2014-04-01,2024.0,99.74,2080.6409
2014-04-02,2020.0,99.62,2079.5452
2014-04-03,2016.0,100.29,2067.5774
2014-04-04,2085.0,101.14,2044.9912
2014-04-07,2124.0,100.44,2018.5344
2014-04-08,2174.0,102.56,2013.0062
2014-04-09,2141.0,103.6,2022.5002
2014-04-10,2162.0,103.4,2040.4114
2014-04-11,2141.0,103.74,2061.1592
2014-04-14,2132.0,104.05,2078.6843
2014-04-15,2121.0,103.75,2088.2703
2014-04-16,2064.0,103.76,2088.9707
2014-04-17,2118.0,104.3,2078.892
2014-04-22,2146.0,102.13,2062.1206
2014-04-23,2152.0,101.44,2051.6526
2014-04-24,2152.0,101.94,2051.507
2014-04-25,2136.0,100.6,2058.7163
2014-04-28,2120.0,100.84,2068.9397
2014-04-29,2130.0,101.28,2075.622
2014-04-30,2167.0,99.74,2077.933
2014-05-01,2178.0,99.42,2077.1826
2014-05-02,2149.0,99.76,2076.6357
2014-05-05,2149.0,99.48,2076.2383
2014-05-06,2152.0,99.5,2079.2534
2014-05-07,2148.0,100.77,2082.02
2014-05-08,2136.0,100.26,2082.9756
2014-05-09,2098.0,99.99,2082.2383
2014-05-12,2135.0,100.59,2076.794
2014-05-13,2096.0,101.7,2069.9343
2014-05-14,2095.0,102.37,2063.3337
2014-05-15,2138.0,101.5,2057.808
2014-05-16,2051.0,102.02,2055.2922
2014-05-19,2042.0,102.61,2053.1797
2014-05-20,2041.0,102.44,2049.438
2014-05-21,1992.0,104.07,2041.2465
2014-05-23,1999.0,104.35,2026.6077
2014-05-26,1999.0,104.28,2009.0109
2014-05-27,1965.0,104.11,1991.7814
2014-05-28,1906.0,102.72,1979.5322
2014-05-29,1948.0,103.58,1961.4335
2014-05-30,1948.0,102.71,1944.7737
2014-06-02,1933.0,102.47,1933.4421
2014-06-03,1895.0,102.66,1927.0779
2014-06-04,1897.0,102.64,1922.5697
2014-06-05,1899.0,102.48,1916.2715
2014-06-06,1906.0,102.66,1904.5332
2014-06-09,1883.0,104.41,1897.3652
2014-06-10,1875.0,104.35,1893.0609
2014-06-11,1944.0,104.4,1888.1024
2014-06-12,1957.0,106.53,1889.5854
2014-06-13,1983.0,106.91,1900.5817
2014-06-16,1983.0,106.9,1920.7449
2014-06-17,1956.0,106.36,1945.5752
2014-06-18,1974.0,105.97,1964.8407
2014-06-19,1959.0,106.43,1976.6412
2014-06-20,1990.0,107.26,1980.7332
2014-06-23,1967.0,106.17,1973.9274
2014-06-24,1954.0,106.03,1962.513
2014-06-25,1994.0,106.5,1953.4615
2014-06-27,2026.0,105.74,1952.7743
2014-06-30,1998.0,105.37,1960.2816
2014-07-02,2047.0,104.48,1972.5924
2014-07-03,2065.0,104.06,1983.5304
2014-07-04,2053.0,103.76,1993.0942
2014-07-07,2038.0,103.53,2003.8075
2014-07-08,2065.0,103.4,2010.2181
2014-07-09,2058.0,102.29,2014.6333
2014-07-10,2012.0,102.93,2016.141
2014-07-14,2026.0,100.91,2013.5117
2014-07-15,2025.0,99.96,2010.4415
2014-07-16,2012.0,101.2,2003.6432
2014-07-21,2025.0,104.59,1997.3065
2014-07-22,1998.0,104.42,1995.1033
2014-07-23,1999.0,103.12,1994.8428
2014-07-24,2041.0,102.07,1994.0135
2014-07-25,2024.0,102.09,1994.7421
2014-07-28,2036.0,101.67,1996.0625
2014-07-29,2034.0,100.97,1998.9047
2014-07-30,2047.0,100.27,2002.125
2014-07-31,2047.0,98.17,2006.5642
2014-08-01,2097.0,97.88,2009.7075
2014-08-06,1992.0,96.92,2012.991
2014-08-07,1968.0,97.34,2014.1067
2014-08-08,1948.0,97.65,2010.7948
2014-08-11,1986.0,98.08,1995.4274
2014-08-12,1964.0,97.37,1969.9272
2014-08-13,1965.0,97.59,1947.9773
2014-08-14,1945.0,95.58,1938.8854
2014-08-15,1951.0,97.35,1937.2477
2014-08-18,1950.0,96.41,1939.0112
2014-08-19,1941.0,94.48,1941.6064
2014-08-20,1964.0,96.07,1942.8802
2014-08-21,1982.0,93.96,1944.4764
2014-08-22,1986.0,93.65,1947.2012
2014-08-25,1986.0,93.35,1953.0858
2014-08-27,2030.0,93.88,1960.3601
2014-08-28,2036.0,94.55,1971.2433
2014-08-29,2033.0,95.96,1982.1934
2014-09-01,2059.0,95.83,1990.4308
2014-09-02,2090.0,92.88,1998.0419
2014-09-03,2048.0,95.54,2006.0947
2014-09-04,2069.0,94.45,2012.3772
2014-09-05,2061.0,93.29,2016.1476
2014-09-08,2051.0,92.66,2018.5558
2014-09-09,2046.0,92.75,2019.9696
2014-09-10,1996.0,91.67,2018.9645
2014-09-11,1970.0,92.83,2012.2323
2014-09-12,1975.0,92.27,1997.7473
2014-09-15,1955.0,92.92,1979.44
2014-09-16,1964.0,94.88,1960.0237
2014-09-17,1956.0,94.42,1943.4845
2014-09-18,1966.0,93.07,1937.1558
2014-09-19,1930.0,92.41,1938.147
2014-09-22,1930.0,91.52,1939.1333
2014-09-23,1930.0,91.56,1938.2545
2014-09-24,1973.0,92.8,1933.9327
2014-09-25,1948.0,92.53,1930.3582
2014-09-26,1959.0,93.54,1931.9583
2014-09-29,1968.0,94.57,1936.1727
2014-09-30,1968.0,91.16,1942.5472
2014-10-01,2054.0,90.73,1951.239
2014-10-02,2053.0,91.01,1963.6311
2014-10-03,2080.0,89.74,1975.4459
2014-10-06,2165.0,90.34,1987.8175
2014-10-07,2176.0,88.85,2006.4894
2014-10-08,2151.0,87.31,2026.4689
2014-10-09,2181.0,85.77,2046.5143
2014-10-10,2159.0,85.82,2064.7366
2014-10-13,2169.0,85.74,2079.32
2014-10-14,2155.0,81.84,2088.2388
2014-10-15,2155.0,81.78,2089.9548
2014-10-16,2154.0,82.7,2086.1577
2014-10-17,2117.0,82.75,2080.7566
2014-10-20,2049.0,82.71,2075.4749
2014-10-21,2046.0,82.81,2067.1382
2014-10-22,2025.0,80.52,2055.006
2014-10-24,2027.0,81.01,2034.8696
2014-10-27,2012.0,81.0,2014.8538
2014-10-28,2022.0,81.42,1998.3918
2014-10-29,2042.0,82.2,1990.8873
2014-10-30,2036.0,81.12,1992.5441
2014-10-31,2048.0,80.54,1996.7527
2014-11-03,2073.0,78.78,2002.1627
2014-11-04,2039.0,77.19,2010.0922
2014-11-05,2026.0,78.68,2015.1716
2014-11-07,2018.0,78.65,2016.6565
2014-11-10,2022.0,77.4,2012.8729
2014-11-11,2031.0,77.94,2005.4846
2014-11-12,2038.0,77.18,1996.5627
2014-11-13,2075.0,74.21,1993.1434
2014-11-14,2074.0,75.82,1997.3025
2014-11-17,2065.0,75.64,2003.1991
2014-11-18,2068.0,74.61,2012.2012
2014-11-19,2088.0,74.58,2020.112
2014-11-20,2075.0,75.58,2025.7593
2014-11-21,2076.0,76.51,2028.9993
2014-11-24,2097.0,75.78,2030.0443
2014-11-25,2095.0,74.09,2031.6959
2014-11-26,2095.0,73.69,2033.3438
2014-11-27,2096.0,68.55,2036.3721
2014-11-28,2096.0,66.15,2039.5029
2014-12-01,2063.0,69.0,2042.1498
2014-12-02,2034.0,66.88,2042.467
2014-12-03,2051.0,67.38,2037.7164
2014-12-04,2048.0,66.81,2027.1759
2014-12-05,2038.0,65.84,2016.3074
2014-12-08,2014.0,63.05,2010.0758
2014-12-09,1994.0,63.82,2004.7335
2014-12-10,1975.0,60.94,1998.6973
2014-12-11,1938.0,59.95,1987.2479
2014-12-12,1944.0,57.81,1967.8042
2014-12-15,1936.0,55.91,1945.8594
2014-12-16,1937.0,55.93,1927.4237
2014-12-17,1915.0,56.47,1913.5842
2014-12-18,1912.0,54.11,1903.9805
2014-12-19,1896.0,56.52,1898.2747
2014-12-22,1854.0,55.26,1893.0475
2014-12-23,1872.0,57.12,1882.8231
2014-12-24,1864.0,55.84,1870.941
2014-12-26,1864.0,54.73,1858.4792
2014-12-29,1835.0,53.61,1847.9913
2014-12-30,1871.0,54.12,1837.6193
2014-12-31,1893.0,53.27,1833.854
2015-01-02,1838.0,52.69,1837.2164
2015-01-05,1889.0,50.04,1841.2799
2015-01-06,1934.0,47.93,1847.9921
2015-01-07,1961.0,48.65,1860.6511
2015-01-08,1935.0,48.79,1880.9426
2015-01-09,1933.0,48.36,1900.5961
2015-01-12,1953.0,46.07,1916.141
2015-01-13,1942.0,45.89,1928.0399
2015-01-14,1968.0,48.48,1932.4652
2015-01-15,1973.0,46.25,1931.6091
2015-01-16,1941.0,48.69,1932.1062
2015-01-19,1939.0,47.78,1931.3745
2015-01-20,1918.0,46.39,1930.3945
2015-01-21,1917.0,47.78,1925.4609
2015-01-22,1913.0,46.31,1918.3335
2015-01-23,1903.0,45.59,1909.4459
2015-01-26,1924.0,45.15,1900.6573
2015-01-27,1959.0,46.23,1893.9187
2015-01-28,1963.0,44.45,1895.2008
2015-01-29,1921.0,44.53,1904.3599
2015-01-30,1921.0,48.24,1914.3086
2015-02-02,1917.0,49.57,1920.014
2015-02-03,1907.0,53.05,1918.6132
2015-02-04,1931.0,48.45,1912.9713
2015-02-05,1922.0,50.48,1906.4469
2015-02-06,1933.0,51.69,1901.5364
2015-02-09,1944.0,52.86,1901.3912
2015-02-10,1937.0,50.02,1905.5765
2015-02-11,1942.0,48.84,1911.5815
2015-02-12,1988.0,51.21,1917.1692
2015-02-16,2041.0,53.61,1924.3276
2015-02-17,1993.0,53.53,1939.7223
2015-02-18,1975.0,52.14,1955.6152
2015-02-19,1957.0,51.16,1967.5728
2015-02-20,1942.0,50.34,1972.9491
2015-02-23,1915.0,49.45,1966.2053
2015-02-24,1884.0,49.28,1947.9077
2015-02-25,1850.0,50.99,1923.5774
2015-02-26,1834.0,48.17,1898.0845
2015-02-27,1871.0,49.76,1867.5542
2015-03-02,1867.0,49.59,1840.1743
2015-03-03,1858.0,50.52,1822.8906
2015-03-04,1834.0,51.53,1817.6266
2015-03-05,1840.0,50.76,1817.6051
2015-03-06,1847.0,49.61,1818.7849
2015-03-09,1848.0,50.0,1820.7701
2015-03-10,1831.0,48.29,1823.6082
2015-03-11,1803.0,48.17,1823.8977
2015-03-12,1751.0,47.05,1819.5737
2015-03-13,1686.0,44.84,1807.9292
2015-03-16,1739.0,43.88,1783.5935
2015-03-17,1754.0,43.46,1758.7979
2015-03-18,1795.0,44.66,1740.1486
2015-03-19,1791.0,43.96,1731.2585
2015-03-20,1796.0,45.72,1732.0177
2015-03-23,1813.0,47.45,1737.8894
2015-03-24,1793.0,47.51,1746.9337
2015-03-25,1791.0,49.21,1757.495
2015-03-26,1791.0,51.43,1764.53
2015-03-27,1763.0,48.87,1766.4879
2015-03-30,1697.0,48.68,1762.4626
2015-03-31,1697.0,47.6,1752.0461
2015-04-01,1750.0,50.09,1737.8093
2015-04-02,1778.0,49.14,1726.7172
2015-04-06,1778.0,52.14,1724.0911
2015-04-07,1806.0,53.98,1724.1631
2015-04-08,1790.0,50.42,1728.5981
2015-04-09,1791.0,50.79,1739.3685
2015-04-10,1813.0,51.64,1749.5396
2015-04-13,1789.0,51.91,1759.553
2015-04-14,1793.0,53.29,1763.7479
2015-04-15,1794.0,56.39,1763.8416
2015-04-16,1796.0,56.71,1760.9539
2015-04-17,1799.0,55.74,1757.5403
2015-04-20,1804.0,56.38,1755.2096
2015-04-21,1801.0,55.26,1759.0399
2015-04-22,1820.0,56.16,1763.0782
2015-04-23,1811.0,57.74,1766.9038
2015-04-24,1795.0,57.15,1771.1766
2015-04-27,1730.0,56.99,1775.2955
2015-04-28,1741.0,57.06,1770.0433
2015-04-29,1739.0,58.58,1762.2798
2015-04-30,1752.0,59.63,1750.0024
2015-05-01,1732.0,59.15,1738.7051
2015-05-04,1732.0,58.93,1729.1283
2015-05-05,1735.0,60.4,1725.3505
2015-05-06,1692.0,60.93,1723.5336
2015-05-07,1678.0,58.94,1721.0526
2015-05-08,1717.0,59.39,1716.9
2015-05-11,1701.0,59.25,1712.41
2015-05-12,1688.0,60.75,1708.3593
2015-05-13,1681.0,60.5,1704.2332
2015-05-14,1704.0,59.88,1700.245
2015-05-15,1701.0,59.69,1697.0095
2015-05-18,1728.0,59.43,1697.3308
2015-05-19,1709.0,57.26,1698.8751
2015-05-20,1687.0,58.98,1701.1226
2015-05-21,1644.0,60.72,1701.9624
2015-05-22,1589.0,59.72,1700.1118
2015-05-25,1589.0,59.85,1693.0259
2015-05-26,1537.0,58.03,1679.1536
2015-05-27,1580.0,57.51,1658.821
2015-05-28,1584.0,57.68,1633.3082
2015-05-29,1584.0,60.3,1608.7596
2015-06-01,1699.0,60.2,1591.8052
2015-06-02,1740.0,61.26,1588.1637
2015-06-03,1740.0,59.64,1595.2467
2015-06-04,1752.0,58.0,1615.224
2015-06-05,1746.0,59.13,1649.8789
2015-06-08,1740.0,58.14,1682.5249
2015-06-09,1752.0,60.14,1705.2523
2015-06-10,1757.0,61.43,1718.6636
2015-06-11,1727.0,60.77,1724.7052
2015-06-12,1733.0,59.96,1724.8744
2015-06-15,1734.0,59.52,1721.3828
2015-06-16,1754.0,59.97,1717.5178
2015-06-17,1750.0,59.92,1715.632
2015-06-18,1780.0,60.45,1717.0491
2015-06-19,1773.0,59.61,1721.6846
2015-06-22,1802.0,59.68,1725.575
2015-06-23,1755.0,61.01,1731.3788
2015-06-24,1818.0,60.27,1738.8713
2015-06-25,1799.0,59.7,1745.2839
2015-06-26,1818.0,59.63,1751.1711
2015-06-29,1792.0,58.33,1757.2426
2015-06-30,1784.0,59.47,1760.7428
2015-07-01,1771.0,56.96,1761.7764
2015-07-02,1745.0,56.93,1761.439
2015-07-03,1748.0,55.52,1757.2203
2015-07-06,1711.0,52.53,1749.163
2015-07-07,1711.0,52.33,1738.9266
2015-07-08,1725.0,51.65,1727.9099
2015-07-09,1728.0,52.78,1722.389
2015-07-10,1723.0,52.74,1718.4677
2015-07-13,1738.0,52.2,1715.9132
2015-07-14,1742.0,53.04,1715.4297
2015-07-15,1725.0,51.41,1716.5825
2015-07-16,1705.0,50.91,1717.6816
2015-07-17,1675.0,50.89,1717.0712
2015-07-20,1678.0,50.15,1713.8907
2015-07-21,1664.0,50.36,1707.8884
2015-07-22,1681.0,49.19,1699.9072
2015-07-23,1661.0,48.45,1692.2366
2015-07-24,1650.0,48.14,1683.9138
2015-07-27,1627.0,47.39,1677.1869
2015-07-28,1626.0,47.98,1670.7178
2015-07-29,1638.0,48.79,1662.4579
2015-07-30,1648.0,48.52,1653.9404
2015-07-31,1638.0,47.12,1646.6866
2015-08-03,1645.0,45.17,1639.7386
2015-08-04,1658.0,45.74,1634.8998
2015-08-05,1671.0,45.15,1634.6299
2015-08-06,1659.0,44.66,1637.417
2015-08-07,1681.0,43.87,1642.9255
2015-08-10,1711.0,44.96,1648.5764
2015-08-11,1740.0,43.08,1656.9023
2015-08-12,1715.0,43.3,1667.0775
2015-08-13,1719.0,42.23,1678.787
2015-08-14,1726.0,42.5,1689.027
2015-08-17,1715.0,41.87,1697.4617
2015-08-18,1722.0,42.62,1702.8237
2015-08-19,1683.0,40.8,1705.3447
2015-08-20,1665.0,41.14,1704.026
2015-08-21,1642.0,40.45,1699.1812
2015-08-24,1627.0,38.24,1692.0645
2015-08-25,1615.0,39.31,1682.4564
2015-08-26,1615.0,38.6,1669.5989
2015-08-27,1641.0,42.56,1655.4133
2015-08-28,1611.0,45.22,1643.1312
2015-08-31,1611.0,49.2,1632.9319
2015-09-01,1603.0,45.41,1624.2771
2015-09-02,1581.0,46.25,1617.494
2015-09-03,1590.0,46.75,1608.5809
2015-09-04,1599.0,46.05,1600.5365
2015-09-07,1581.0,44.7,1592.2222
2015-09-08,1592.0,45.94,1584.0387
2015-09-09,1604.0,44.15,1577.6412
2015-09-10,1566.0,45.92,1571.9279
2015-09-11,1552.0,44.63,1568.2402
2015-09-14,1587.0,44.0,1563.9175
2015-09-15,1576.0,44.59,1560.21
2015-09-16,1581.0,47.15,1556.9828
2015-09-17,1564.0,46.9,1554.4069
2015-09-18,1556.0,44.68,1551.7562
2015-09-21,1533.0,46.68,1548.6553
2015-09-22,1511.0,45.83,1546.8055
2015-09-23,1540.0,44.48,1544.1981
2015-09-24,1566.0,44.91,1540.4149
2015-09-25,1596.0,45.7,1536.3253
2015-09-28,1548.0,44.43,1533.2823
2015-09-29,1576.0,45.23,1532.5756
2015-09-30,1557.0,45.09,1532.9089
2015-10-01,1565.0,44.74,1533.9426
2015-10-02,1583.0,45.54,1534.9521
2015-10-05,1622.0,46.26,1535.7644
2015-10-06,1614.0,48.53,1537.5923
2015-10-07,1573.0,47.81,1541.2501
2015-10-08,1596.0,49.43,1544.615
2015-10-09,1634.0,49.63,1548.0289
2015-10-12,1637.0,47.1,1555.2184
2015-10-13,1619.0,46.66,1564.6495
2015-10-14,1638.0,46.64,1576.675
2015-10-15,1661.0,46.38,1585.8613
2015-10-16,1619.0,47.26,1593.9751
2015-10-19,1600.0,45.89,1603.8612
2015-10-20,1585.0,45.55,1611.0482
2015-10-21,1577.0,45.2,1612.2628
2015-10-22,1586.0,45.38,1606.3691
2015-10-23,1558.0,44.6,1596.7743
2015-10-26,1553.0,43.98,1586.049
2015-10-27,1559.0,43.2,1573.622
2015-10-28,1577.0,45.94,1561.4612
2015-10-29,1605.0,46.06,1556.0408
2015-10-30,1643.0,46.59,1552.363
2015-11-02,1629.0,46.14,1551.7467
2015-11-03,1645.0,47.9,1554.4637
2015-11-04,1670.0,46.32,1559.4366
2015-11-05,1669.0,45.2,1571.7258
2015-11-06,1604.0,44.29,1589.1278
2015-11-09,1625.0,43.87,1606.2286
2015-11-10,1628.0,44.21,1620.5642
2015-11-11,1632.0,42.93,1625.9438
2015-11-12,1609.0,41.75,1625.0892
2015-11-13,1552.0,40.74,1619.0302
2015-11-16,1560.0,41.74,1609.1764
2015-11-17,1554.0,40.67,1599.0142
2015-11-18,1507.0,40.75,1587.195
2015-11-19,1563.0,40.54,1572.4298
2015-11-20,1572.0,40.39,1558.7412
2015-11-23,1539.0,41.75,1550.7197
2015-11-24,1550.0,42.87,1545.5563
2015-11-25,1532.0,43.04,1541.7593
2015-11-26,1518.0,42.59,1538.15
2015-11-27,1514.0,41.71,1534.1614
2015-11-30,1478.0,41.65,1531.2407
2015-12-01,1521.0,41.85,1528.1675
2015-12-02,1526.0,39.94,1525.0793
2015-12-03,1563.0,41.08,1522.7345
2015-12-04,1564.0,39.97,1521.2286
2015-12-07,1562.0,37.65,1521.1925
2015-12-08,1557.0,37.51,1522.0667
2015-12-09,1555.0,37.16,1523.6869
2015-12-10,1550.0,36.76,1524.4634
2015-12-11,1528.0,35.62,1525.23
2015-12-14,1505.0,36.31,1526.0725
2015-12-15,1507.0,37.35,1526.0652
2015-12-16,1515.0,35.52,1525.6631
2015-12-17,1508.0,34.95,1524.86
2015-12-18,1513.0,34.73,1523.5898
2015-12-21,1508.0,34.74,1522.7142
2015-12-22,1527.0,36.14,1521.5397
2015-12-23,1534.0,37.5,1520.1482
2015-12-24,1525.0,38.1,1518.6365
2015-12-28,1525.0,36.81,1517.5178
2015-12-29,1517.0,37.87,1516.6625
2015-12-30,1515.0,36.6,1516.0984
2015-12-31,1530.0,37.04,1515.514
2016-01-04,1528.0,36.76,1514.914
2016-01-05,1507.0,35.97,1514.9469
2016-01-06,1492.0,33.97,1515.3134
2016-01-07,1479.0,33.27,1515.4557
2016-01-08,1485.0,33.16,1514.8824
2016-01-11,1444.0,31.41,1513.8143
2016-01-12,1448.0,30.44,1511.7601
2016-01-13,1457.0,30.48,1509.3368
2016-01-14,1438.0,31.2,1506.5691
2016-01-15,1441.0,29.42,1503.3895
2016-01-17,1439.0,29.75,1500.0223
2016-01-18,1420.0,30.02,1496.3323
2016-01-19,1412.0,28.46,1492.4409
2016-01-20,1366.0,26.55,1488.2035
2016-01-21,1370.0,29.53,1482.9337
2016-01-22,1395.0,32.19,1477.4536
2016-01-25,1389.0,30.34,1472.5956
2016-01-26,1390.0,31.45,1468.4827
2016-01-27,1416.0,32.3,1464.741
2016-01-28,1402.0,33.22,1461.2534
2016-01-29,1382.0,33.62,1459.0944
2016-02-01,1408.0,31.62,1456.6486
2016-02-02,1427.0,29.88,1454.1584
2016-02-03,1431.0,32.28,1452.4569
2016-02-04,1462.0,31.72,1451.5731
2016-02-05,1454.0,30.89,1452.2493
2016-02-08,1416.0,29.69,1454.0515
2016-02-09,1416.0,27.94,1455.6631
2016-02-10,1420.0,27.45,1457.705
2016-02-11,1408.0,26.21,1459.1066
2016-02-12,1441.0,29.44,1459.6202
2016-02-15,1433.0,30.6,1460.3881
2016-02-16,1442.0,29.04,1461.9392
2016-02-17,1442.0,30.66,1463.5396
2016-02-18,1428.0,30.77,1465.6929
2016-02-19,1417.0,29.64,1467.6843
2016-02-22,1418.0,31.48,1468.0944
2016-02-23,1397.0,31.87,1467.2418
2016-02-24,1371.0,32.15,1465.8572
2016-02-25,1368.0,33.07,1463.409
2016-02-26,1366.0,32.78,1461.1997
2016-02-29,1413.0,33.75,1459.9886
2016-03-01,1377.0,34.4,1459.3651
2016-03-02,1391.0,34.66,1458.2052
2016-03-03,1394.0,34.57,1457.1084
2016-03-04,1393.0,35.92,1454.6798
2016-03-07,1394.0,37.9,1452.3995
2016-03-08,1408.0,36.5,1450.2831
2016-03-09,1420.0,38.29,1448.649
2016-03-10,1402.0,37.84,1447.9374
2016-03-11,1427.0,38.5,1447.6389
2016-03-14,1438.0,37.18,1448.0349
2016-03-15,1423.0,36.34,1449.7086
2016-03-16,1426.0,38.46,1451.9946
2016-03-17,1459.0,40.2,1453.9098
2016-03-18,1482.0,39.44,1456.6157
2016-03-21,1473.0,39.91,1459.0215
2016-03-22,1514.0,41.45,1462.65
2016-03-23,1515.0,39.79,1467.1434
2016-03-24,1491.0,39.46,1472.259
2016-03-28,1458.0,39.39,1476.9587
2016-03-29,1496.0,38.28,1480.6831
2016-03-30,1504.0,38.32,1483.8969
2016-03-31,1501.0,38.34,1486.8129
2016-04-01,1519.0,36.79,1490.1249
2016-04-04,1506.0,35.7,1492.9343
2016-04-05,1490.0,35.89,1496.4169
2016-04-06,1502.0,37.75,1499.8883
2016-04-07,1528.0,37.26,1502.7479
2016-04-08,1543.0,39.72,1504.136
2016-04-11,1575.0,40.36,1505.2893
2016-04-12,1585.0,42.17,1507.6526
2016-04-13,1546.0,41.76,1510.9214
2016-04-14,1552.0,41.5,1514.4182
2016-04-15,1552.0,40.36,1518.3346
2016-04-18,1555.0,39.78,1522.3616
2016-04-19,1565.0,41.08,1524.9767
2016-04-20,1578.0,42.63,1527.1371
2016-04-21,1567.0,43.18,1529.2783
2016-04-22,1557.0,43.73,1530.7421
2016-04-25,1571.0,42.64,1532.1582
2016-04-26,1589.0,44.04,1533.5452
2016-04-27,1573.0,45.33,1536.685
2016-04-28,1578.0,46.03,1539.033
2016-04-29,1588.0,45.92,1540.6825
2016-05-02,1588.0,44.78,1541.9142
2016-05-03,1579.0,43.65,1543.7386
2016-05-04,1585.0,43.78,1546.0233
2016-05-05,1617.0,44.32,1547.9957
2016-05-06,1649.0,44.66,1551.1927
2016-05-09,1635.0,43.44,1554.9922
2016-05-10,1660.0,44.66,1560.1377
2016-05-11,1671.0,46.23,1572.2437
2016-05-12,1678.0,46.7,1587.0654
2016-05-13,1680.0,46.21,1605.3665
2016-05-16,1686.0,47.72,1626.8983
2016-05-17,1699.0,48.31,1646.8633
2016-05-18,1669.0,48.19,1661.241
2016-05-19,1638.0,48.16,1669.5677
2016-05-20,1660.0,47.75,1672.4307
2016-05-23,1643.0,48.08,1671.4354
2016-05-24,1648.0,48.62,1666.9182
2016-05-25,1644.0,49.56,1660.2479
2016-05-26,1639.0,49.48,1652.7098
2016-05-27,1640.0,49.33,1646.4429
2016-05-30,1640.0,49.51,1642.9202
2016-05-31,1648.0,49.1,1641.035
2016-06-01,1667.0,49.01,1639.1874
2016-06-02,1656.0,49.17,1639.8313
2016-06-03,1668.0,48.62,1642.1525
2016-06-06,1689.0,49.69,1646.0612
2016-06-07,1712.0,50.36,1651.3749
2016-06-08,1726.0,51.23,1659.7078
2016-06-09,1714.0,50.56,1671.5868
2016-06-10,1674.0,49.07,1682.4014
2016-06-13,1681.0,48.88,1690.3331
2016-06-14,1651.0,48.49,1693.6793
2016-06-15,1646.0,48.01,1692.0358
2016-06-16,1648.0,46.21,1685.6971
2016-06-17,1674.0,47.98,1675.4071
2016-06-20,1693.0,49.37,1665.757
2016-06-21,1715.0,48.85,1662.3042
2016-06-22,1708.0,49.13,1664.8903
2016-06-23,1718.0,50.11,1673.9518
2016-06-24,1669.0,47.64,1684.9858
2016-06-27,1664.0,46.33,1692.0872
2016-06-28,1701.0,47.85,1693.9617
2016-06-29,1722.0,49.88,1692.2683
2016-06-30,1717.0,48.33,1689.9282
2016-07-01,1745.0,48.99,1689.149
2016-07-04,1768.0,48.65,1692.0558
2016-07-05,1759.0,46.6,1700.2284
2016-07-06,1749.0,47.43,1710.0051
2016-07-07,1762.0,45.14,1718.2311
2016-07-08,1797.0,45.41,1722.838
2016-07-11,1829.0,44.76,1726.2559
2016-07-12,1809.0,46.8,1730.9222
2016-07-13,1816.0,44.75,1738.7115
2016-07-14,1842.0,45.68,1746.0532
2016-07-15,1819.0,45.95,1760.2452
2016-07-18,1814.0,45.24,1774.239
2016-07-19,1812.0,44.65,1783.6942
2016-07-20,1816.0,44.94,1787.5535
2016-07-21,1818.0,44.75,1789.4346
2016-07-22,1788.0,44.19,1788.2369
2016-07-25,1786.0,43.13,1783.5225
2016-07-26,1811.0,42.92,1776.4003
2016-07-27,1804.0,41.92,1771.4985
2016-07-28,1813.0,41.14,1768.5856
2016-07-29,1848.0,41.6,1767.783
2016-08-01,1843.0,40.06,1771.4713
2016-08-02,1851.0,39.51,1783.6874
2016-08-03,1853.0,40.83,1798.824
2016-08-04,1846.0,41.93,1812.2024
2016-08-05,1853.0,41.8,1823.0138
2016-08-08,1855.0,43.02,1831.0109
2016-08-09,1848.0,42.77,1836.6234
2016-08-10,1848.0,41.71,1839.4623
2016-08-11,1841.0,43.49,1838.9965
2016-08-12,1835.0,44.49,1837.2479
2016-08-15,1834.0,45.74,1834.6418
2016-08-16,1810.0,46.58,1830.5078
2016-08-17,1785.0,46.79,1824.2328
2016-08-18,1823.0,48.22,1813.0781
2016-08-19,1817.0,48.52,1801.0609
2016-08-22,1831.0,47.05,1790.974
2016-08-23,1821.0,48.1,1787.1025
2016-08-24,1810.0,46.77,1787.5946
2016-08-25,1797.0,47.33,1790.2291
2016-08-26,1819.0,47.64,1790.3982
2016-08-29,1819.0,46.98,1788.8173
2016-08-30,1816.0,46.35,1787.2797
2016-08-31,1828.0,44.7,1786.2225
2016-09-01,1852.0,43.16,1786.0912
2016-09-02,1865.0,44.44,1790.628
2016-09-05,1877.0,45.07,1802.3387
2016-09-06,1889.0,44.83,1818.1677
2016-09-07,1912.0,45.5,1839.365
2016-09-08,1927.0,47.62,1859.6858
2016-09-09,1909.0,45.88,1878.72
