Date,price_coffee,price_oil
2022-02-28,2090.0,95.72
2022-03-01,2084.0,103.41
2022-03-02,2030.0,110.6
2022-03-03,2013.0,107.67
2022-03-04,2038.0,115.68
2022-03-07,2035.0,119.4
2022-03-08,2094.0,123.7
2022-03-09,2117.0,108.7
2022-03-10,2093.0,106.02
2022-03-11,2095.0,109.33
2022-03-14,2115.0,103.01
2022-03-15,2081.0,96.44
2022-03-16,2148.0,95.04
2022-03-17,2139.0,102.98
2022-03-18,2167.0,104.7
2022-03-21,2175.0,112.12
2022-03-22,2170.0,111.76
2022-03-23,2139.0,114.93
2022-03-24,2136.0,112.34
2022-03-25,2148.0,113.9
2022-03-28,2124.0,105.96
2022-03-29,2115.0,104.24
2022-03-30,2140.0,107.82
2022-03-31,2152.0,100.28
2022-04-01,2130.0,99.27
2022-04-04,2122.0,103.28
2022-04-05,2110.0,101.96
2022-04-06,2090.0,96.23
2022-04-07,2066.0,96.03
2022-04-08,2096.0,98.26
2022-04-11,2117.0,94.29
2022-04-12,2111.0,100.6
2022-04-13,2105.0,104.25
2022-04-14,2099.0,106.95
2022-04-19,2088.0,102.56
2022-04-20,2092.0,102.75
2022-04-21,2114.0,103.79
2022-04-22,2116.0,102.07
2022-04-25,2066.0,98.54
2022-04-26,2054.0,101.7
2022-04-27,2032.0,102.02
2022-04-28,2089.0,105.36
2022-04-29,2107.0,104.69
2022-05-03,2115.0,102.41
2022-05-04,2137.0,107.81
2022-05-05,2136.0,108.26
2022-05-06,2083.0,109.77
2022-05-09,2020.0,103.09
2022-05-11,2078.0,105.71
2022-05-12,2058.0,106.13
2022-05-13,2040.0,110.49
2022-05-16,2087.0,114.2
2022-05-17,2104.0,112.4
2022-05-18,2063.0,109.59
2022-05-19,2080.0,112.21
2022-05-20,2056.0,113.23
2022-05-23,2041.0,110.29
2022-05-24,2043.0,109.77
2022-05-25,2088.0,110.33
2022-05-26,2109.0,114.09
2022-05-27,2096.0,115.07
2022-05-30,2106.0,117.61
2022-05-31,2110.0,114.67
2022-06-01,2139.0,115.26
2022-06-06,2140.0,118.5
2022-06-07,2121.0,119.41
2022-06-08,2117.0,122.11
2022-06-09,2108.0,121.51
2022-06-10,2095.0,120.67
2022-06-13,2055.0,120.93
2022-06-14,2053.0,118.93
2022-06-15,2055.0,115.31
2022-06-16,2104.0,117.59
2022-06-17,2079.0,109.56
2022-06-20,2077.0,108.84
2022-06-21,2101.0,110.65
2022-06-22,2113.0,106.19
2022-06-23,2086.0,104.27
2022-06-24,2044.0,107.62
2022-06-27,2040.0,109.57
2022-06-28,2017.0,111.76
2022-06-29,2049.0,109.78
2022-06-30,2033.0,105.76
2022-07-04,1999.0,110.4
2022-07-05,1961.0,99.5
2022-07-06,1955.0,98.53
2022-07-07,1944.0,102.73
2022-07-08,1981.0,104.79
2022-07-11,1966.0,104.09
2022-07-12,1954.0,95.84
2022-07-13,1981.0,96.3
2022-07-14,1930.0,95.78
2022-07-15,1923.0,97.59
2022-07-18,1992.0,102.6
2022-07-19,1998.0,104.22
2022-07-20,1998.0,102.26
2022-07-21,1987.0,96.35
2022-07-22,1962.0,94.7
2022-07-25,1973.0,96.7
2022-07-26,1974.0,94.98
2022-07-28,2014.0,96.42
2022-07-29,2028.0,98.62
2022-08-01,2028.0,93.89
2022-08-02,2020.0,94.42
2022-08-03,2023.0,90.66
2022-08-04,2041.0,88.54
2022-08-05,2042.0,89.01
2022-08-08,2074.0,90.76
2022-08-09,2100.0,90.5
2022-08-10,2149.0,91.93
2022-08-11,2223.0,94.34
2022-08-12,2261.0,92.09
2022-08-15,2265.0,89.41
2022-08-16,2228.0,86.53
2022-08-17,2224.0,88.11
2022-08-18,2218.0,90.5
2022-08-19,2226.0,90.77
2022-08-22,2243.0,90.23
2022-08-23,2258.0,93.74
2022-08-24,2348.0,94.89
2022-08-25,2312.0,92.52
2022-08-26,2279.0,93.06
2022-08-30,2261.0,91.64
2022-08-31,2250.0,89.55
2022-09-01,2228.0,86.61
2022-09-02,2223.0,86.87
2022-09-05,2217.0,88.96
2022-09-06,2262.0,86.88
2022-09-07,2238.0,81.94
2022-09-08,2276.0,83.54
2022-09-09,2264.0,86.79
2022-09-12,2263.0,87.78
2022-09-13,2239.0,87.31
2022-09-14,2230.0,88.48
2022-09-15,2210.0,85.1
2022-09-16,2186.0,85.11
2022-09-20,2218.0,84.45
2022-09-21,2216.0,82.94
2022-09-22,2240.0,83.49
2022-09-23,2239.0,78.74
2022-09-26,2239.0,76.71
2022-09-27,2180.0,78.5
2022-09-28,2208.0,82.15
2022-09-29,2182.0,81.23
2022-09-30,2153.0,79.49
2022-10-03,2173.0,83.63
2022-10-04,2172.0,86.52
2022-10-05,2173.0,87.76
2022-10-06,2140.0,88.45
2022-10-07,2155.0,92.64
2022-10-10,2158.0,91.13
2022-10-11,2166.0,89.35
2022-10-12,2142.0,87.27
2022-10-13,2099.0,89.11
2022-10-14,2061.0,85.61
2022-10-17,2064.0,85.46
2022-10-18,2057.0,82.82
2022-10-19,2012.0,85.55
2022-10-20,2045.0,85.98
2022-10-24,1957.0,84.58
2022-10-25,1951.0,85.32
2022-10-26,1896.0,87.91
2022-10-27,1908.0,89.08
2022-10-28,1871.0,87.9
2022-10-31,1877.0,86.53
2022-11-01,1851.0,88.37
2022-11-02,1916.0,90.0
2022-11-03,1877.0,88.17
2022-11-04,1898.0,92.61
2022-11-07,1870.0,91.79
2022-11-08,1850.0,88.91
2022-11-09,1848.0,85.83
2022-11-10,1851.0,86.47
2022-11-11,1852.0,88.96
2022-11-14,1840.0,85.87
2022-11-15,1818.0,86.92
2022-11-16,1808.0,85.59
2022-11-17,1834.0,81.64
2022-11-18,1827.0,80.08
2022-11-21,1838.0,79.73
2022-11-22,1860.0,80.95
2022-11-23,1816.0,77.94
2022-11-24,1816.0,77.95
2022-11-25,1857.0,76.28
2022-11-28,1855.0,77.24
2022-11-29,1859.0,78.2
2022-11-30,1887.0,80.56
2022-12-01,1892.0,81.33
2022-12-02,1888.0,80.3
2022-12-05,1899.0,77.4
2022-12-06,1916.0,74.47
2022-12-07,1918.0,72.58
2022-12-08,1918.0,72.06
2022-12-09,1884.0,71.5
2022-12-12,1903.0,73.44
2022-12-13,1892.0,75.19
2022-12-14,1915.0,77.27
2022-12-15,1946.0,76.25
2022-12-16,1933.0,74.45
2022-12-19,1945.0,75.89
2022-12-20,1956.0,76.23
2022-12-21,1976.0,78.24
2022-12-22,1957.0,78.45
2022-12-23,1959.0,79.34
2022-12-28,1909.0,78.6
2022-12-29,1897.0,78.61
2022-12-30,1869.0,80.47
2023-01-03,1926.0,77.12
2023-01-04,1913.0,73.1
2023-01-05,1872.0,73.92
2023-01-06,1865.0,74.04
2023-01-09,1920.0,74.92
2023-01-10,1900.0,75.37
2023-01-11,1871.0,77.68
2023-01-12,1941.0,78.65
2023-01-13,1976.0,80.11
2023-01-16,1957.0,79.04
2023-01-17,1947.0,80.45
2023-01-18,1951.0,79.8
2023-01-19,1964.0,80.61
2023-01-20,1999.0,81.64
2023-01-24,2013.0,80.13
2023-01-25,2013.0,80.15
2023-01-26,1994.0,81.01
2023-01-27,2053.0,79.68
2023-01-30,2037.0,77.9
2023-01-31,2107.0,78.87
2023-02-01,2053.0,76.41
2023-02-02,2049.0,75.88
2023-02-03,2031.0,73.39
2023-02-06,2038.0,74.11
2023-02-07,2082.0,77.14
2023-02-08,2063.0,78.47
2023-02-09,2037.0,78.06
2023-02-10,2040.0,79.72
2023-02-13,2044.0,80.14
2023-02-14,2067.0,79.06
2023-02-15,2048.0,78.59
2023-02-16,2068.0,78.49
2023-02-17,2085.0,76.34
2023-02-20,2093.0,77.3
2023-02-21,2111.0,76.16
2023-02-22,2180.0,73.95
2023-02-23,2141.0,75.39
2023-02-24,2134.0,76.32
2023-02-27,2115.0,75.68
2023-02-28,2121.0,77.05
2023-03-01,2159.0,77.69
2023-03-02,2162.0,78.16
2023-03-03,2144.0,79.68
2023-03-06,2136.0,80.46
2023-03-07,2135.0,77.58
2023-03-08,2140.0,76.66
2023-03-09,2147.0,75.72
2023-03-10,2119.0,76.68
2023-03-13,2101.0,74.8
2023-03-14,2070.0,71.33
2023-03-15,2058.0,67.61
2023-03-16,2090.0,68.35
2023-03-17,2047.0,66.74
2023-03-20,2068.0,67.64
2023-03-21,2112.0,69.33
2023-03-22,2087.0,70.9
2023-03-23,2101.0,69.96
2023-03-24,2163.0,69.26
2023-03-27,2163.0,72.81
2023-03-28,2185.0,73.2
2023-03-29,2170.0,72.97
2023-03-30,2216.0,74.37
2023-03-31,2206.0,75.67
2023-04-03,2229.0,80.42
2023-04-04,2254.0,80.71
2023-04-05,2314.0,80.61
2023-04-06,2299.0,80.7
2023-04-11,2403.0,81.53
2023-04-12,2409.0,83.26
2023-04-13,2444.0,82.16
2023-04-14,2411.0,82.52
2023-04-17,2440.0,80.83
2023-04-18,2442.0,80.86
2023-04-19,2468.0,79.16
2023-04-20,2442.0,77.29
2023-04-21,2465.0,77.87
2023-04-24,2564.0,78.76
2023-04-25,2539.0,77.07
2023-04-26,2525.0,74.3
2023-04-27,2527.0,74.76
2023-04-28,2535.0,76.78
2023-05-02,2546.0,71.66
2023-05-03,2554.0,68.6
2023-05-04,2537.0,68.56
2023-05-05,2611.0,71.34
2023-05-09,2465.0,73.71
2023-05-10,2481.0,72.56
2023-05-11,2547.0,70.87
2023-05-12,2582.0,70.04
2023-05-15,2641.0,71.11
2023-05-16,2674.0,70.86
2023-05-17,2717.0,72.83
2023-05-18,2700.0,71.86
2023-05-19,2723.0,71.55
2023-05-22,2783.0,71.99
2023-05-23,2717.0,72.91
2023-05-24,2717.0,74.34
2023-05-25,2553.0,71.83
2023-05-26,2574.0,72.67
2023-05-30,2562.0,69.46
2023-05-31,2556.0,68.09
2023-06-01,2605.0,70.1
2023-06-02,2575.0,71.74
2023-06-05,2607.0,72.15
2023-06-06,2614.0,71.74
2023-06-07,2674.0,72.53
2023-06-08,2760.0,71.29
2023-06-09,2728.0,70.17
2023-06-12,2706.0,67.12
2023-06-13,2713.0,69.42
2023-06-14,2725.0,68.27
2023-06-15,2804.0,70.62
2023-06-16,2796.0,71.78
2023-06-19,2833.0,71.31
2023-06-20,2807.0,70.5
2023-06-21,2759.0,72.53
2023-06-22,2792.0,69.51
2023-06-23,2738.0,69.16
2023-06-26,2900.0,69.37
2023-06-27,2930.0,67.7
2023-06-28,2818.0,69.56
2023-06-29,2777.0,69.86
2023-06-30,2697.0,70.64
2023-07-03,2750.0,69.79
2023-07-04,2744.0,71.06
2023-07-05,2713.0,71.79
2023-07-06,2510.0,71.8
