price_coffee,price_oil,prediction
1592.0,45.94,1584.0387
1604.0,44.15,1577.6412
1566.0,45.92,1571.9279
1552.0,44.63,1568.2402
1587.0,44.0,1563.9175
1576.0,44.59,1560.21
1581.0,47.15,1556.9828
1564.0,46.9,1554.4069
1556.0,44.68,1551.7562
1533.0,46.68,1548.6553
1511.0,45.83,1546.8055
1540.0,44.48,1544.1981
1566.0,44.91,1540.4149
1596.0,45.7,1536.3253
1548.0,44.43,1533.2823
1576.0,45.23,1532.5756
1557.0,45.09,1532.9089
1565.0,44.74,1533.9426
1583.0,45.54,1534.9521
1622.0,46.26,1535.7644
1614.0,48.53,1537.5923
1573.0,47.81,1541.2501
1596.0,49.43,1544.615
1634.0,49.63,1548.0289
1637.0,47.1,1555.2184
1619.0,46.66,1564.6495
1638.0,46.64,1576.675
1661.0,46.38,1585.8613
1619.0,47.26,1593.9751
1600.0,45.89,1603.8612
1585.0,45.55,1611.0482
1577.0,45.2,1612.2628
1586.0,45.38,1606.3691
1558.0,44.6,1596.7743
1553.0,43.98,1586.049
1559.0,43.2,1573.622
1577.0,45.94,1561.4612
1605.0,46.06,1556.0408
1643.0,46.59,1552.363
1629.0,46.14,1551.7467
1645.0,47.9,1554.4637
1670.0,46.32,1559.4366
1669.0,45.2,1571.7258
1604.0,44.29,1589.1278
1625.0,43.87,1606.2286
1628.0,44.21,1620.5642
1632.0,42.93,1625.9438
1609.0,41.75,1625.0892
1552.0,40.74,1619.0302
1560.0,41.74,1609.1764
1554.0,40.67,1599.0142
1507.0,40.75,1587.195
1563.0,40.54,1572.4298
1572.0,40.39,1558.7412
1539.0,41.75,1550.7197
1550.0,42.87,1545.5563
1532.0,43.04,1541.7593
1518.0,42.59,1538.15
1514.0,41.71,1534.1614
1478.0,41.65,1531.2407
1521.0,41.85,1528.1675
1526.0,39.94,1525.0793
1563.0,41.08,1522.7345
1564.0,39.97,1521.2286
1562.0,37.65,1521.1925
1557.0,37.51,1522.0667
1555.0,37.16,1523.6869
1550.0,36.76,1524.4634
1528.0,35.62,1525.23
1505.0,36.31,1526.0725
1507.0,37.35,1526.0652
1515.0,35.52,1525.6631
1508.0,34.95,1524.86
1513.0,34.73,1523.5898
1508.0,34.74,1522.7142
1527.0,36.14,1521.5397
1534.0,37.5,1520.1482
1525.0,38.1,1518.6365
1525.0,36.81,1517.5178
1517.0,37.87,1516.6625
1515.0,36.6,1516.0984
1530.0,37.04,1515.514
1528.0,36.76,1514.914
1507.0,35.97,1514.9469
1492.0,33.97,1515.3134
1479.0,33.27,1515.4557
1485.0,33.16,1514.8824
1444.0,31.41,1513.8143
1448.0,30.44,1511.7601
1457.0,30.48,1509.3368
1438.0,31.2,1506.5691
1441.0,29.42,1503.3895
1439.0,29.75,1500.0223
1420.0,30.02,1496.3323
1412.0,28.46,1492.4409
1366.0,26.55,1488.2035
1370.0,29.53,1482.9337
1395.0,32.19,1477.4536
1389.0,30.34,1472.5956
1390.0,31.45,1468.4827
1416.0,32.3,1464.741
1402.0,33.22,1461.2534
1382.0,33.62,1459.0944
1408.0,31.62,1456.6486
1427.0,29.88,1454.1584
1431.0,32.28,1452.4569
1462.0,31.72,1451.5731
1454.0,30.89,1452.2493
1416.0,29.69,1454.0515
1416.0,27.94,1455.6631
1420.0,27.45,1457.705
1408.0,26.21,1459.1066
1441.0,29.44,1459.6202
1433.0,30.6,1460.3881
1442.0,29.04,1461.9392
1442.0,30.66,1463.5396
1428.0,30.77,1465.6929
1417.0,29.64,1467.6843
1418.0,31.48,1468.0944
1397.0,31.87,1467.2418
1371.0,32.15,1465.8572
1368.0,33.07,1463.409
1366.0,32.78,1461.1997
1413.0,33.75,1459.9886
1377.0,34.4,1459.3651
1391.0,34.66,1458.2052
1394.0,34.57,1457.1084
1393.0,35.92,1454.6798
1394.0,37.9,1452.3995
1408.0,36.5,1450.2831
1420.0,38.29,1448.649
1402.0,37.84,1447.9374
1427.0,38.5,1447.6389
1438.0,37.18,1448.0349
1423.0,36.34,1449.7086
1426.0,38.46,1451.9946
1459.0,40.2,1453.9098
1482.0,39.44,1456.6157
1473.0,39.91,1459.0215
1514.0,41.45,1462.65
1515.0,39.79,1467.1434
1491.0,39.46,1472.259
1458.0,39.39,1476.9587
1496.0,38.28,1480.6831
1504.0,38.32,1483.8969
1501.0,38.34,1486.8129
1519.0,36.79,1490.1249
1506.0,35.7,1492.9343
1490.0,35.89,1496.4169
1502.0,37.75,1499.8883
1528.0,37.26,1502.7479
1543.0,39.72,1504.136
1575.0,40.36,1505.2893
1585.0,42.17,1507.6526
1546.0,41.76,1510.9214
1552.0,41.5,1514.4182
1552.0,40.36,1518.3346
1555.0,39.78,1522.3616
1565.0,41.08,1524.9767
1578.0,42.63,1527.1371
1567.0,43.18,1529.2783
1557.0,43.73,1530.7421
1571.0,42.64,1532.1582
1589.0,44.04,1533.5452
1573.0,45.33,1536.685
1578.0,46.03,1539.033
1588.0,45.92,1540.6825
1588.0,44.78,1541.9142
1579.0,43.65,1543.7386
1585.0,43.78,1546.0233
1617.0,44.32,1547.9957
1649.0,44.66,1551.1927
1635.0,43.44,1554.9922
1660.0,44.66,1560.1377
1671.0,46.23,1572.2437
1678.0,46.7,1587.0654
1680.0,46.21,1605.3665
1686.0,47.72,1626.8983
1699.0,48.31,1646.8633
1669.0,48.19,1661.241
1638.0,48.16,1669.5677
1660.0,47.75,1672.4307
1643.0,48.08,1671.4354
1648.0,48.62,1666.9182
1644.0,49.56,1660.2479
1639.0,49.48,1652.7098
1640.0,49.33,1646.4429
1640.0,49.51,1642.9202
1648.0,49.1,1641.035
1667.0,49.01,1639.1874
1656.0,49.17,1639.8313
1668.0,48.62,1642.1525
1689.0,49.69,1646.0612
1712.0,50.36,1651.3749
1726.0,51.23,1659.7078
1714.0,50.56,1671.5868
1674.0,49.07,1682.4014
1681.0,48.88,1690.3331
1651.0,48.49,1693.6793
1646.0,48.01,1692.0358
1648.0,46.21,1685.6971
1674.0,47.98,1675.4071
1693.0,49.37,1665.757
1715.0,48.85,1662.3042
1708.0,49.13,1664.8903
1718.0,50.11,1673.9518
1669.0,47.64,1684.9858
1664.0,46.33,1692.0872
1701.0,47.85,1693.9617
1722.0,49.88,1692.2683
1717.0,48.33,1689.9282
1745.0,48.99,1689.149
1768.0,48.65,1692.0558
1759.0,46.6,1700.2284
1749.0,47.43,1710.0051
1762.0,45.14,1718.2311
1797.0,45.41,1722.838
1829.0,44.76,1726.2559
1809.0,46.8,1730.9222
1816.0,44.75,1738.7115
1842.0,45.68,1746.0532
1819.0,45.95,1760.2452
1814.0,45.24,1774.239
1812.0,44.65,1783.6942
1816.0,44.94,1787.5535
1818.0,44.75,1789.4346
1788.0,44.19,1788.2369
1786.0,43.13,1783.5225
1811.0,42.92,1776.4003
1804.0,41.92,1771.4985
1813.0,41.14,1768.5856
1848.0,41.6,1767.783
1843.0,40.06,1771.4713
1851.0,39.51,1783.6874
1853.0,40.83,1798.824
1846.0,41.93,1812.2024
1853.0,41.8,1823.0138
1855.0,43.02,1831.0109
1848.0,42.77,1836.6234
1848.0,41.71,1839.4623
1841.0,43.49,1838.9965
1835.0,44.49,1837.2479
1834.0,45.74,1834.6418
1810.0,46.58,1830.5078
1785.0,46.79,1824.2328
1823.0,48.22,1813.0781
1817.0,48.52,1801.0609
1831.0,47.05,1790.974
1821.0,48.1,1787.1025
1810.0,46.77,1787.5946
1797.0,47.33,1790.2291
1819.0,47.64,1790.3982
1819.0,46.98,1788.8173
1816.0,46.35,1787.2797
1828.0,44.7,1786.2225
1852.0,43.16,1786.0912
1865.0,44.44,1790.628
1877.0,45.07,1802.3387
1889.0,44.83,1818.1677
1912.0,45.5,1839.365
1927.0,47.62,1859.6858
1909.0,45.88,1878.72
1926.0,46.29,1892.3136
1943.0,44.9,1900.6157
1942.0,43.58,1905.9839
1936.0,43.91,1910.745
1937.0,43.03,1913.9834
1960.0,43.3,1915.6279
1955.0,43.44,1917.8302
1986.0,45.34,1920.5275
1966.0,44.48,1926.576
1975.0,45.93,1934.4689
1995.0,44.67,1942.0845
1996.0,47.05,1949.3612
2010.0,47.83,1955.585
1986.0,48.69,1961.9113
2020.0,49.83,1966.3921
2012.0,50.44,1970.9371
2029.0,49.81,1974.5751
2046.0,51.35,1978.5026
2059.0,50.79,1983.5746
2070.0,50.18,1989.8269
2070.0,50.44,1996.787
2074.0,50.35,2003.116
2109.0,49.94,2009.5543
2153.0,50.29,2016.8176
2129.0,51.6,2027.5712
2122.0,50.43,2039.7175
2153.0,50.85,2050.5837
2161.0,50.52,2060.461
2178.0,49.96,2068.307
2178.0,49.18,2074.766
2175.0,49.72,2079.9116
2187.0,48.7,2084.2751
2184.0,46.86,2089.072
2158.0,46.67,2092.6357
2164.0,45.34,2093.7825
2166.0,44.66,2092.2112
2188.0,44.07,2089.3215
2194.0,44.89,2086.838
2085.0,44.98,2085.893
2133.0,45.27,2084.4873
2077.0,44.66,2081.075
2027.0,43.41,2072.9937
2099.0,43.32,2059.406
2136.0,45.81,2041.2318
2163.0,45.57,2033.0197
2163.0,45.42,2034.6088
2152.0,45.69,2046.1086
2083.0,47.49,2059.9072
2099.0,48.03,2069.9563
2046.0,47.96,2073.4204
2022.0,47.98,2068.2878
2032.0,46.06,2051.696
2078.0,47.08,2023.1926
2046.0,45.23,2005.7747
2026.0,49.44,2002.4653
1983.0,51.06,2004.6367
2043.0,51.68,2005.1718
2043.0,51.79,2001.927
2032.0,50.93,1998.407
2021.0,49.77,1996.4711
2011.0,50.84,1996.4312
1989.0,51.5,1996.8092
2017.0,52.83,1991.9988
2046.0,52.98,1982.8536
2053.0,51.04,1979.3539
2056.0,50.9,1984.4832
2083.0,51.9,1992.1799
2129.0,52.12,2000.7863
2123.0,52.23,2011.6772
2113.0,52.49,2023.7197
2064.0,52.95,2035.3303
2089.0,53.02,2044.7085
2089.0,53.9,2050.7
2077.0,54.06,2049.6982
2116.0,53.77,2043.131
2138.0,53.72,2038.5398
2138.0,54.03,2039.5413
2124.0,52.33,2045.0599
2165.0,53.26,2052.6924
2154.0,53.76,2061.682
2140.0,53.99,2069.933
2141.0,51.96,2074.9744
2162.0,50.82,2077.2324
2218.0,52.25,2076.9993
2198.0,53.01,2079.0862
2202.0,52.37,2083.1064
2233.0,52.52,2089.7468
2238.0,52.48,2098.9883
2245.0,51.08,2108.81
2261.0,51.37,2117.8147
2261.0,52.42,2124.813
2248.0,52.75,2129.8633
2212.0,53.18,2134.3845
2231.0,52.75,2134.4788
2210.0,53.78,2131.1433
2238.0,53.17,2125.3909
2237.0,52.63,2119.6401
2222.0,52.81,2115.786
2257.0,53.88,2115.476
2201.0,53.54,2118.0154
2197.0,53.83,2120.7654
2181.0,53.01,2120.942
2172.0,52.17,2116.88
2136.0,52.34,2108.9248
2157.0,53.0,2097.8533
2159.0,53.86,2086.3984
2139.0,52.93,2078.8894
2128.0,53.2,2074.8098
2148.0,53.11,2072.5095
2179.0,53.36,2072.1277
2174.0,53.4,2072.4646
2186.0,53.97,2074.6746
2189.0,54.06,2079.5828
2161.0,53.59,2086.0876
2155.0,54.45,2091.4395
2126.0,53.99,2093.8745
2100.0,54.05,2091.1687
2143.0,54.01,2082.4658
2149.0,53.83,2071.8162
2215.0,52.61,2064.3284
2194.0,53.33,2064.1792
2176.0,53.2,2070.961
2169.0,53.14,2081.6472
2189.0,50.28,2091.3264
2182.0,49.28,2097.853
2170.0,48.49,2100.9126
2164.0,48.4,2098.882
2169.0,47.72,2092.4639
2180.0,48.86,2088.5356
2183.0,48.75,2086.0981
2184.0,48.78,2085.8853
2196.0,48.22,2087.8093
2171.0,47.34,2090.754
2164.0,48.04,2093.8186
2163.0,47.7,2094.8484
2139.0,47.97,2093.4312
2186.0,47.73,2089.301
2168.0,48.37,2085.0447
2171.0,49.51,2081.8293
2161.0,50.35,2081.6772
2149.0,50.6,2083.1467
2174.0,50.24,2084.9102
2172.0,51.03,2085.792
2179.0,51.15,2085.5342
2169.0,51.7,2085.583
2194.0,52.24,2086.211
2180.0,53.08,2088.4326
2199.0,53.4,2091.2192
2183.0,53.11,2094.3071
2173.0,53.18,2096.68
2190.0,52.41,2097.8396
2174.0,50.44,2097.6528
2124.0,50.27,2096.1294
1990.0,49.62,2091.7866
1936.0,49.23,2078.6238
1916.0,49.56,2051.1384
1929.0,49.62,1998.3557
1910.0,48.97,1944.8877
1946.0,49.33,1902.2443
1995.0,47.66,1877.6246
2034.0,47.82,1882.9669
1992.0,45.52,1907.342
2027.0,46.43,1939.435
2020.0,45.88,1965.7887
2014.0,47.33,1984.5623
1984.0,47.83,1993.3002
1994.0,47.84,1994.044
1969.0,48.85,1982.961
1959.0,48.66,1969.0023
1997.0,49.07,1953.7874
1984.0,49.35,1945.084
1977.0,50.33,1942.7086
1925.0,50.73,1945.0084
1936.0,51.47,1944.5096
1905.0,51.36,1937.098
1934.0,48.9,1924.9844
1991.0,49.8,1914.234
1991.0,49.97,1908.8671
2010.0,49.66,1915.1727
1995.0,48.32,1931.5428
2015.0,47.4,1954.0076
1991.0,45.72,1971.076
2021.0,45.83,1981.6234
2048.0,46.08,1986.0073
2040.0,46.46,1984.3177
2056.0,44.73,1984.9481
2105.0,44.46,1990.0226
2125.0,44.74,1997.7426
2108.0,44.2,2007.9359
2074.0,43.23,2020.0872
2072.0,42.53,2031.4109
2030.0,42.74,2040.2228
2078.0,43.01,2041.2065
2090.0,43.38,2033.3401
2086.0,44.24,2024.681
2092.0,44.74,2021.7253
2132.0,44.93,2024.8474
2149.0,46.04,2032.3423
2146.0,47.07,2041.5155
2149.0,47.13,2052.1667
2157.0,45.13,2062.6228
2150.0,45.52,2070.9448
2111.0,44.23,2076.8804
2100.0,44.4,2078.1963
2072.0,45.04,2073.5361
2097.0,45.49,2064.3777
2145.0,46.08,2054.172
2146.0,46.54,2046.8641
2126.0,46.02,2046.6825
2131.0,46.4,2051.5627
2110.0,47.12,2059.392
2113.0,46.79,2064.6794
2143.0,45.77,2066.9587
2103.0,46.34,2066.4578
2100.0,47.89,2063.444
2143.0,48.75,2059.0027
2141.0,49.04,2056.8591
2129.0,49.71,2057.5876
2123.0,50.17,2059.9497
2104.0,49.16,2063.023
2136.0,49.59,2064.873
2134.0,49.03,2064.9114
2133.0,49.58,2063.5427
2157.0,49.39,2062.6519
2157.0,49.17,2063.5505
2131.0,49.56,2067.081
2089.0,48.59,2070.7346
2133.0,48.82,2071.4617
2100.0,47.59,2069.604
2053.0,47.55,2064.9038
2054.0,46.78,2056.0889
2054.0,47.09,2043.8685
2101.0,48.51,2029.9292
2119.0,47.37,2022.0825
2135.0,47.64,2023.0171
2100.0,48.41,2030.4786
2067.0,47.43,2040.428
2112.0,47.87,2047.9214
2105.0,46.44,2053.124
2075.0,45.96,2054.176
2069.0,47.23,2050.6606
2059.0,47.29,2044.1066
2021.0,47.41,2036.758
1969.0,48.66,2024.973
1945.0,49.16,2009.0217
1950.0,49.09,1986.3907
1960.0,47.48,1956.3562
1951.0,48.07,1932.4612
1969.0,48.23,1920.1029
1993.0,49.89,1918.4933
1992.0,49.89,1925.7551
1983.0,49.48,1939.5814
2035.0,50.41,1954.8141
2012.0,50.55,1967.9995
1999.0,51.88,1977.112
1950.0,52.14,1981.8665
1949.0,51.56,1978.7097
1968.0,51.67,1965.7902
1977.0,50.58,1950.2926
1982.0,50.42,1937.2792
1977.0,49.98,1931.4935
1967.0,50.79,1935.3961
1989.0,49.29,1942.5908
1974.0,49.58,1949.1919
1981.0,50.92,1953.6271
1947.0,51.3,1954.8259
1968.0,50.6,1950.4595
1982.0,51.45,1943.131
1954.0,51.87,1939.8599
1944.0,51.88,1937.2772
1949.0,52.04,1933.8982
1973.0,51.29,1930.1919
1965.0,51.47,1928.7194
1968.0,51.9,1929.929
1945.0,52.47,1932.8033
1961.0,52.18,1935.5775
1949.0,52.64,1936.1022
1944.0,53.9,1934.0197
1910.0,54.15,1929.6423
1878.0,54.38,1922.6344
1838.0,54.3,1912.9215
1870.0,54.54,1897.2645
1856.0,55.64,1875.5277
1855.0,57.35,1851.4454
1824.0,57.2,1834.054
1810.0,56.81,1822.0023
1824.0,57.17,1812.1539
1816.0,56.74,1803.2043
1824.0,56.76,1794.9525
1836.0,55.7,1791.5496
1847.0,55.33,1792.185
1845.0,55.14,1798.3433
1824.0,56.55,1808.182
1810.0,56.09,1814.8633
1801.0,56.83,1816.507
1757.0,58.02,1813.3363
1756.0,58.38,1802.4187
1749.0,58.95,1782.6659
1720.0,58.11,1762.0944
1743.0,57.99,1745.2943
1766.0,57.3,1733.5605
1726.0,57.4,1727.7323
1750.0,58.36,1725.6099
1720.0,57.47,1724.7745
1747.0,57.62,1723.9854
1744.0,55.96,1723.5048
1723.0,56.69,1722.6675
1740.0,57.36,1721.5077
1720.0,57.99,1720.269
1680.0,57.14,1718.5173
1713.0,56.6,1715.6171
1740.0,57.04,1712.0475
1723.0,57.3,1709.3207
1726.0,57.16,1709.0219
1713.0,57.46,1710.127
1713.0,58.09,1710.3347
1705.0,58.36,1711.55
1712.0,58.47,1710.5311
1711.0,59.97,1709.0303
1711.0,59.64,1706.8312
1715.0,59.84,1704.8931
1718.0,60.42,1704.4476
1733.0,60.37,1704.2721
1735.0,61.63,1705.7809
1728.0,62.01,1709.5592
1724.0,61.44,1712.3278
1686.0,61.73,1713.7754
1724.0,62.96,1713.2042
1726.0,63.57,1711.0621
1727.0,63.8,1708.986
1728.0,64.3,1708.0583
1729.0,64.73,1709.1082
1727.0,63.73,1710.9595
1769.0,63.97,1713.0546
1793.0,63.95,1716.3916
1756.0,63.37,1720.78
1767.0,63.49,1725.1654
1749.0,64.47,1729.3254
1775.0,65.61,1732.8188
1763.0,65.51,1733.7668
1767.0,66.14,1732.4502
1757.0,65.56,1732.0333
1728.0,64.5,1731.4003
1762.0,64.73,1729.5746
1752.0,65.8,1728.0125
1745.0,65.45,1727.546
1752.0,64.15,1726.8533
1770.0,63.39,1726.7295
1761.0,61.79,1726.9893
1768.0,61.15,1727.658
1769.0,59.2,1730.2527
1769.0,59.29,1732.7406
1778.0,59.19,1735.3081
1782.0,60.6,1736.6936
1783.0,61.34,1738.3486
1754.0,61.68,1740.41
1741.0,62.38,1740.9816
1770.0,61.9,1740.175
1766.0,61.68,1737.0062
1759.0,62.77,1734.4973
1751.0,63.55,1732.7831
1744.0,63.91,1731.4188
1735.0,63.01,1729.8395
1724.0,61.64,1728.3762
1768.0,60.99,1726.1919
1751.0,61.25,1724.7659
1755.0,62.57,1724.2689
1777.0,62.6,1724.6249
1785.0,61.15,1726.1635
1760.0,60.12,1729.5542
1780.0,62.04,1735.1327
1769.0,61.36,1740.1837
1763.0,60.71,1741.4305
1752.0,60.96,1740.117
1728.0,61.19,1737.2352
1745.0,62.34,1732.892
1757.0,62.06,1728.39
1754.0,63.4,1726.2375
1752.0,65.17,1725.6384
1742.0,64.3,1725.5034
1690.0,65.88,1726.0886
1688.0,65.55,1724.9545
1735.0,65.25,1721.7351
1729.0,64.38,1717.3953
1725.0,64.94,1714.2533
1759.0,63.51,1712.2845
1770.0,63.37,1713.5431
1768.0,63.54,1717.8534
1746.0,62.06,1723.2372
1759.0,63.42,1727.5275
1736.0,65.51,1730.9291
1734.0,66.82,1730.6953
1736.0,67.07,1727.491
1736.0,67.39,1724.1218
1729.0,66.22,1720.9656
1754.0,66.52,1719.5662
1772.0,68.47,1719.8872
1767.0,68.29,1721.6571
1759.0,68.38,1725.0062
1769.0,68.64,1729.0847
1782.0,67.7,1733.9971
1760.0,68.05,1737.9712
1771.0,68.19,1739.198
1762.0,68.1,1739.1721
1756.0,68.57,1737.5867
1815.0,67.25,1735.7535
1807.0,67.93,1737.0901
1831.0,68.43,1743.0186
1813.0,69.72,1753.9768
1794.0,69.06,1767.7238
1747.0,71.14,1780.5067
1743.0,71.36,1782.7197
1758.0,70.7,1772.6005
1742.0,70.96,1759.9034
1728.0,71.31,1745.9504
1737.0,71.49,1734.2616
1750.0,71.49,1727.1311
1762.0,71.28,1725.2618
1795.0,72.24,1725.5449
1790.0,72.13,1728.5225
1751.0,71.84,1736.4512
1755.0,70.71,1744.1204
1752.0,67.88,1746.6288
1752.0,67.05,1744.5311
1741.0,66.73,1738.6453
1732.0,68.21,1732.0779
1752.0,67.04,1727.3977
1738.0,65.81,1724.8197
1732.0,64.75,1723.5796
1733.0,65.52,1723.3306
1736.0,64.73,1722.8696
1723.0,65.95,1722.1525
1712.0,65.74,1721.106
1723.0,66.1,1719.185
1715.0,66.36,1716.8264
1693.0,66.64,1714.8591
1701.0,66.89,1712.2747
1690.0,65.06,1709.3451
1687.0,65.85,1706.0558
1685.0,65.07,1702.543
1695.0,66.22,1699.4924
1701.0,65.54,1696.6426
1705.0,68.58,1695.5294
1676.0,68.08,1696.4944
1686.0,70.53,1696.9784
1705.0,72.76,1696.6082
1697.0,73.45,1696.6865
1690.0,74.15,1696.9618
1677.0,73.94,1696.4529
1685.0,74.14,1695.4928
1689.0,74.13,1694.7534
1639.0,72.94,1693.2029
1662.0,73.8,1689.9628
1695.0,73.85,1685.4288
1705.0,74.11,1682.5342
1672.0,70.38,1682.6893
1681.0,70.33,1684.4784
1666.0,71.01,1687.177
1670.0,68.06,1689.3943
1654.0,68.08,1689.217
1651.0,68.76,1685.3016
1672.0,69.46,1679.6005
1683.0,70.46,1674.6721
1686.0,67.89,1673.0847
1693.0,68.52,1674.1245
1680.0,69.3,1677.8267
1643.0,69.61,1683.9458
1645.0,68.69,1686.915
1652.0,70.13,1684.6357
1637.0,68.76,1678.6125
1639.0,67.66,1670.985
1633.0,68.96,1662.21
1642.0,68.49,1655.39
1652.0,69.01,1650.3704
1648.0,69.17,1649.0509
1630.0,66.94,1650.6523
1641.0,66.81,1650.9154
1638.0,67.63,1651.3229
1624.0,67.2,1651.3145
1620.0,67.04,1648.735
1592.0,65.01,1644.4395
1596.0,65.46,1637.2733
1560.0,65.91,1627.933
1566.0,66.43,1615.8536
1561.0,67.35,1602.9186
1548.0,67.86,1589.0697
1531.0,67.83,1575.2489
1541.0,68.72,1561.3364
1536.0,68.53,1553.5773
1546.0,69.51,1546.6925
1522.0,70.25,1542.5618
1501.0,69.8,1538.2643
1489.0,70.12,1533.6082
1475.0,69.87,1530.8722
1501.0,68.72,1527.9419
1492.0,67.77,1524.5511
1491.0,67.75,1521.0839
1477.0,67.54,1517.927
1478.0,69.25,1514.8657
1516.0,70.37,1512.3173
1500.0,68.59,1510.3737
1489.0,68.99,1508.9331
1479.0,68.91,1507.4877
1492.0,69.85,1506.2463
1487.0,71.12,1505.0674
1508.0,70.8,1504.7505
1489.0,70.78,1504.8053
1513.0,72.08,1504.7537
1504.0,72.28,1505.0427
1508.0,71.57,1505.7534
1512.0,72.12,1507.1823
1541.0,73.25,1508.2216
1552.0,75.3,1509.9482
1591.0,75.23,1512.1278
1586.0,76.41,1514.9629
1615.0,74.33,1519.0374
1662.0,74.34,1524.1
1700.0,74.29,1530.2604
1704.0,74.96,1540.5149
1698.0,73.17,1559.1757
1699.0,70.97,1597.2754
1725.0,71.34,1644.4598
1752.0,71.78,1678.6909
1755.0,71.92,1699.0225
1776.0,69.75,1710.5732
1775.0,68.65,1717.8264
1739.0,69.12,1722.6597
1721.0,69.17,1725.9656
1719.0,66.43,1727.3147
1717.0,66.82,1726.5117
1707.0,67.33,1723.3507
1730.0,67.59,1718.38
1687.0,67.04,1713.5994
1676.0,66.18,1709.7439
1675.0,65.31,1706.9297
1712.0,63.69,1703.7528
1729.0,63.14,1700.8495
1688.0,63.1,1700.3232
1669.0,62.21,1701.0046
1687.0,61.67,1700.3951
1684.0,60.67,1698.1831
1685.0,60.19,1695.6688
1654.0,59.93,1692.3354
1656.0,55.69,1688.3247
1663.0,56.25,1683.1113
1667.0,56.46,1678.164
1646.0,56.46,1672.5605
1632.0,56.76,1668.5107
1625.0,53.43,1664.4844
1615.0,54.63,1659.1237
1610.0,54.02,1650.5428
1611.0,50.42,1638.7737
1637.0,51.63,1627.5989
1647.0,51.56,1620.4269
1630.0,50.29,1615.6677
1625.0,51.45,1615.3008
1599.0,50.93,1616.1467
1590.0,52.95,1617.3953
1581.0,53.25,1615.2999
1580.0,52.89,1609.1381
1563.0,51.49,1599.8014
1554.0,52.61,1588.9315
1548.0,51.0,1577.141
1527.0,51.65,1563.5986
1522.0,51.15,1555.775
1504.0,52.58,1547.8699
1470.0,51.2,1542.2931
1478.0,49.88,1535.0405
1487.0,46.24,1529.7361
1507.0,47.2,1525.3113
1524.0,45.88,1521.1964
1491.0,45.59,1517.9371
1515.0,42.53,1515.4032
1515.0,46.22,1513.4122
1508.0,44.61,1511.6887
1528.0,45.33,1510.1445
1525.0,45.41,1508.9856
1530.0,46.54,1508.5455
1556.0,47.09,1509.0745
1545.0,47.96,1510.5577
1542.0,48.52,1513.0386
1556.0,49.78,1515.9451
1535.0,52.36,1518.9752
1536.0,52.59,1521.355
1543.0,51.59,1523.0841
1528.0,50.51,1524.4255
1527.0,52.11,1525.611
1539.0,52.31,1525.9191
1535.0,52.07,1526.2499
1544.0,53.8,1526.2157
1538.0,54.24,1526.0681
1516.0,52.57,1526.0741
1523.0,52.62,1525.8749
1548.0,53.13,1525.4323
1534.0,53.69,1525.1619
1533.0,51.99,1524.6553
1558.0,53.31,1524.1813
1548.0,54.23,1524.3577
1572.0,53.79,1524.7793
1571.0,55.26,1525.93
1578.0,54.56,1527.5543
1557.0,53.66,1529.1769
1573.0,54.01,1530.886
1566.0,52.64,1532.8218
1550.0,52.72,1534.9587
1528.0,52.41,1537.3251
1535.0,53.1,1539.0824
1534.0,53.9,1538.4554
1537.0,54.41,1536.2595
1555.0,55.59,1533.4343
1555.0,56.27,1532.2347
1538.0,56.09,1531.1985
1544.0,56.92,1530.7236
1533.0,56.96,1530.3326
1539.0,57.26,1529.9722
1550.0,55.48,1529.6761
1538.0,55.5,1529.3843
1548.0,56.94,1528.8899
1537.0,57.22,1528.4954
1534.0,55.8,1528.3744
1521.0,56.59,1528.4551
1527.0,56.56,1528.2974
1532.0,56.22,1527.8798
1505.0,56.66,1527.1053
1530.0,56.07,1525.9236
1532.0,56.79,1524.6921
1525.0,56.87,1523.6818
1518.0,58.26,1522.9764
1490.0,58.61,1522.5426
1485.0,58.52,1521.7123
1485.0,59.09,1520.0514
1508.0,59.03,1518.4628
1495.0,59.83,1516.1311
1503.0,59.98,1513.8644
1494.0,59.04,1512.3076
1499.0,58.82,1511.2644
1512.0,59.94,1510.5173
1503.0,59.41,1509.8401
1492.0,59.3,1509.5074
1471.0,60.14,1508.3468
1437.0,61.59,1507.3533
1429.0,62.58,1505.5571
1472.0,62.46,1503.2144
1465.0,62.1,1500.7616
1437.0,63.08,1498.3807
1442.0,64.4,1495.8193
1442.0,63.98,1493.6621
1452.0,64.61,1492.0771
1421.0,63.58,1489.763
1418.0,63.89,1486.6317
1438.0,63.4,1482.9084
1431.0,64.05,1479.6467
1412.0,63.76,1477.0471
1416.0,64.0,1474.9834
1399.0,66.3,1473.2291
1391.0,65.89,1471.6692
1390.0,65.21,1469.9324
1410.0,63.3,1466.7543
1403.0,63.5,1464.0289
1407.0,63.91,1462.4617
1376.0,63.6,1461.0161
1364.0,61.81,1459.448
1345.0,61.94,1457.1261
1295.0,61.4,1454.2905
1290.0,62.12,1449.8529
1345.0,61.7,1444.3663
1364.0,61.66,1439.7806
1346.0,61.04,1437.3816
1392.0,61.78,1436.0096
1375.0,62.02,1436.1674
1335.0,62.87,1436.3185
1301.0,62.76,1435.4236
1334.0,63.1,1432.1322
1364.0,62.99,1428.5474
1361.0,61.42,1426.2853
1369.0,57.91,1425.6674
1368.0,58.63,1426.0787
1392.0,59.14,1427.8793
1430.0,58.81,1431.4476
